,og_img,box_img,features0,features1,features2,Type
2414,https://storage.googleapis.com/multiclass_classification/wheat/detections/d51f7b459121a7cd5ada828b844a610f7ba3ed131eec96307154bb53ce53c9c5.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d51f7b459121a7cd5ada828b844a610f7ba3ed131eec96307154bb53ce53c9c5.png,17.923143,-40.86712,-40.86712,TRAIN
2415,https://storage.googleapis.com/multiclass_classification/wheat/detections/d540fe2dbe7f13260da8362dae1490735ae9a11c7521d87ba1d6b4411b50e46f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d540fe2dbe7f13260da8362dae1490735ae9a11c7521d87ba1d6b4411b50e46f.png,0.014515066,-50.41572,-50.41572,TRAIN
2416,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5460665b1c2d1af0b341727e426a7ca76738bd95096dc80609ceccb845eb1e6.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5460665b1c2d1af0b341727e426a7ca76738bd95096dc80609ceccb845eb1e6.png,4.3480763,35.298454,35.298454,TRAIN
2417,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5619a957a8a6d6f01b8ad35d22bab518e5e6263a463b7abac142e04e40112c1.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5619a957a8a6d6f01b8ad35d22bab518e5e6263a463b7abac142e04e40112c1.png,11.897719,43.307796,43.307796,TRAIN
2418,https://storage.googleapis.com/multiclass_classification/wheat/detections/d56949a9d4365a1ff938dd3376f27dccb61aa98362773be7c7ec497e3a2fe4f8.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d56949a9d4365a1ff938dd3376f27dccb61aa98362773be7c7ec497e3a2fe4f8.png,16.544222,-20.750523,-20.750523,TRAIN
2419,https://storage.googleapis.com/multiclass_classification/wheat/detections/d576290c1cbbdc8badf827fced0674276b6115cc1be60f35b417a2b7e91d6a4e.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d576290c1cbbdc8badf827fced0674276b6115cc1be60f35b417a2b7e91d6a4e.png,-23.835234,-38.153645,-38.153645,TRAIN
2420,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5863351bb19ddb8be1e0a2dc74eec43cadd1eeaa6bba6ec92534decbe288e32.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5863351bb19ddb8be1e0a2dc74eec43cadd1eeaa6bba6ec92534decbe288e32.png,-32.295406,-29.022066,-29.022066,TRAIN
2421,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5b6046a4442f7c0f0e34e48e843294269503e38f6ec5cd11191a61146abdf2b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5b6046a4442f7c0f0e34e48e843294269503e38f6ec5cd11191a61146abdf2b.png,0.2640258,47.495937,47.495937,TRAIN
2422,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5cb36e2220c444c9a75c8c138da261d5e34e17a4740d45f3c5184a5fd7d0bdf.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5cb36e2220c444c9a75c8c138da261d5e34e17a4740d45f3c5184a5fd7d0bdf.png,19.011673,-47.766956,-47.766956,TRAIN
2423,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5dc169807e37292bf22773b10cc35b015d910c97906a7e765837a9be67b4b1c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5dc169807e37292bf22773b10cc35b015d910c97906a7e765837a9be67b4b1c.png,-2.5388658,-49.78993,-49.78993,TRAIN
2424,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5de47453e40a205f62e1cc0f3d530f6c565395898abfe8c566613ef656f6af3.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5de47453e40a205f62e1cc0f3d530f6c565395898abfe8c566613ef656f6af3.png,-16.65605,-24.467587,-24.467587,TRAIN
2425,https://storage.googleapis.com/multiclass_classification/wheat/detections/d5ee7533d95745635345a0f9975f3b21d1a27e484e3512a0b741f95c6ff44965.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d5ee7533d95745635345a0f9975f3b21d1a27e484e3512a0b741f95c6ff44965.png,51.252457,-10.4660425,-10.4660425,TRAIN
2426,https://storage.googleapis.com/multiclass_classification/wheat/detections/d605954d752d57c34e3bdece664230be620ed3b4ff08f1446e76bcc81c3bdf1e.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d605954d752d57c34e3bdece664230be620ed3b4ff08f1446e76bcc81c3bdf1e.png,20.685942,24.716576,24.716576,TRAIN
2427,https://storage.googleapis.com/multiclass_classification/wheat/detections/d607175c7b56514b74f231d8b80fc0b90822e802a4a8290fc74ed1b169b42972.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d607175c7b56514b74f231d8b80fc0b90822e802a4a8290fc74ed1b169b42972.png,17.021584,-42.903454,-42.903454,TRAIN
2428,https://storage.googleapis.com/multiclass_classification/wheat/detections/d61aa7098f11e878359719cf46a18c2b6386795bb7e41729c75bd29f812abca0.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d61aa7098f11e878359719cf46a18c2b6386795bb7e41729c75bd29f812abca0.png,28.201117,-21.539347,-21.539347,TRAIN
2429,https://storage.googleapis.com/multiclass_classification/wheat/detections/d621bbd392eeefef4f461b4bd8fc00da8389ae5e3b04f399946e2258254e36f6.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d621bbd392eeefef4f461b4bd8fc00da8389ae5e3b04f399946e2258254e36f6.png,5.0841546,38.051064,38.051064,TRAIN
2430,https://storage.googleapis.com/multiclass_classification/wheat/detections/d63c052ff11701a25eeee72a7dbed712fef64a7b8f9a21823c422eca555c7681.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d63c052ff11701a25eeee72a7dbed712fef64a7b8f9a21823c422eca555c7681.png,4.8790417,22.869743,22.869743,TRAIN
2431,https://storage.googleapis.com/multiclass_classification/wheat/detections/d655642b854f8f62e4199ffe657f3541a9a70213e84ebb5944d90e8a2e54b841.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d655642b854f8f62e4199ffe657f3541a9a70213e84ebb5944d90e8a2e54b841.png,-12.564553,-37.530163,-37.530163,TRAIN
2432,https://storage.googleapis.com/multiclass_classification/wheat/detections/d6746ad9268fdb8a810861bcef1b014c1b379d151d4574eb7786dbaa8152eefa.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d6746ad9268fdb8a810861bcef1b014c1b379d151d4574eb7786dbaa8152eefa.png,7.979819,-43.624393,-43.624393,TRAIN
2433,https://storage.googleapis.com/multiclass_classification/wheat/detections/d67475fcd8210352b4ba74941238851370422bcf7ac0744a724e2abbf411a447.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d67475fcd8210352b4ba74941238851370422bcf7ac0744a724e2abbf411a447.png,-17.560314,-30.836597,-30.836597,TRAIN
2434,https://storage.googleapis.com/multiclass_classification/wheat/detections/d6b527f4e7318dce2d3fca69603ea2eb9c3491a5a273d446d406aac22b126418.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d6b527f4e7318dce2d3fca69603ea2eb9c3491a5a273d446d406aac22b126418.png,-2.5203447,-25.506296,-25.506296,TRAIN
2435,https://storage.googleapis.com/multiclass_classification/wheat/detections/d6b8b432c58df7f6b74680f9a4936c8c6ccf21f03efe45dc48682d8fca61725a.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d6b8b432c58df7f6b74680f9a4936c8c6ccf21f03efe45dc48682d8fca61725a.png,-29.296562,-21.895523,-21.895523,TRAIN
2436,https://storage.googleapis.com/multiclass_classification/wheat/detections/d6ee103d0ecc97ce3c2cce40d66f31d0a388590314b02d5859ac3e747a7be282.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d6ee103d0ecc97ce3c2cce40d66f31d0a388590314b02d5859ac3e747a7be282.png,4.6910343,-15.270557,-15.270557,TRAIN
2437,https://storage.googleapis.com/multiclass_classification/wheat/detections/d6f9d9205f054e38ebb990942e85b49cf06f2d269b3c8d44afd8eda5c5e1eb40.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d6f9d9205f054e38ebb990942e85b49cf06f2d269b3c8d44afd8eda5c5e1eb40.png,13.490386,-31.550852,-31.550852,TRAIN
2438,https://storage.googleapis.com/multiclass_classification/wheat/detections/d70fcc4fab5f5c4c1656cb33881395b001ab07c6cd19255d96e87fb13a261d2c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d70fcc4fab5f5c4c1656cb33881395b001ab07c6cd19255d96e87fb13a261d2c.png,-15.836996,52.44724,52.44724,TRAIN
2439,https://storage.googleapis.com/multiclass_classification/wheat/detections/d71a8a54ffcacfcec47910aeac41068efca269f2238d9dbea87988d18c62f1a6.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d71a8a54ffcacfcec47910aeac41068efca269f2238d9dbea87988d18c62f1a6.png,-41.560944,2.4107478,2.4107478,TRAIN
2440,https://storage.googleapis.com/multiclass_classification/wheat/detections/d71f11b188dc2f6c8913ac0a35a61e5fc59835e12fbfe405b6b92c273cd07a2e.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d71f11b188dc2f6c8913ac0a35a61e5fc59835e12fbfe405b6b92c273cd07a2e.png,-14.915244,3.299501,3.299501,TRAIN
2441,https://storage.googleapis.com/multiclass_classification/wheat/detections/d71ff7f54db9953baf73b4b69cc8b898d1a8c4badff5ca5d18e8841b3d1fbdf5.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d71ff7f54db9953baf73b4b69cc8b898d1a8c4badff5ca5d18e8841b3d1fbdf5.png,-16.124697,-42.47855,-42.47855,TRAIN
2442,https://storage.googleapis.com/multiclass_classification/wheat/detections/d72bc0a2dc651991082c11a552df5bb440de43d805eb2728c42d15dbfafa80ea.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d72bc0a2dc651991082c11a552df5bb440de43d805eb2728c42d15dbfafa80ea.png,36.225727,29.060331,29.060331,TRAIN
2443,https://storage.googleapis.com/multiclass_classification/wheat/detections/d72ca57537d7edf16bebe053fc75b9437a835f23b267bb5803bb2eb620f14d05.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d72ca57537d7edf16bebe053fc75b9437a835f23b267bb5803bb2eb620f14d05.png,24.641632,27.33622,27.33622,TRAIN
2444,https://storage.googleapis.com/multiclass_classification/wheat/detections/d73119a3479f2e60646b33f70432b5ae4c6fc0d083fc6bf008d8c1d2b8bf7984.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d73119a3479f2e60646b33f70432b5ae4c6fc0d083fc6bf008d8c1d2b8bf7984.png,23.516933,39.43638,39.43638,TRAIN
2445,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7342ef86b52cf91a0a2a418b95ec6084a041ca64d013f66324a506bc1750aa2.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7342ef86b52cf91a0a2a418b95ec6084a041ca64d013f66324a506bc1750aa2.png,9.470217,35.217678,35.217678,TRAIN
2446,https://storage.googleapis.com/multiclass_classification/wheat/detections/d75b22c14fed85ea3b57337d8483950994e6434c9c859fd853c6b4e3605598ce.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d75b22c14fed85ea3b57337d8483950994e6434c9c859fd853c6b4e3605598ce.png,-12.231776,-24.764545,-24.764545,TRAIN
2447,https://storage.googleapis.com/multiclass_classification/wheat/detections/d76b9f53b1ae34874834f165da2f46728976531328993fba1fcac7107b8d4465.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d76b9f53b1ae34874834f165da2f46728976531328993fba1fcac7107b8d4465.png,-32.27352,-10.406086,-10.406086,TRAIN
2448,https://storage.googleapis.com/multiclass_classification/wheat/detections/d77560486f3c0f5cd09b03c2d8e14570f9dff511bbe29201992e44600ce58284.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d77560486f3c0f5cd09b03c2d8e14570f9dff511bbe29201992e44600ce58284.png,-24.762716,-37.45506,-37.45506,TRAIN
2449,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7968e1b9c25fce2590e95244d9e92e69f8bc6e0563cc508ab29b353874af07b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7968e1b9c25fce2590e95244d9e92e69f8bc6e0563cc508ab29b353874af07b.png,5.2392173,41.381477,41.381477,TRAIN
2450,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7a3b734b5814b6b11e491b9c23d2573aa2af7e041fd6e830f5f4b9dd23ad4cf.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7a3b734b5814b6b11e491b9c23d2573aa2af7e041fd6e830f5f4b9dd23ad4cf.png,14.230446,-11.446025,-11.446025,TRAIN
2451,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7a652d092d6f3fb13594f2a5482bfa610d5192baed9b138995d6409ae91e70e.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7a652d092d6f3fb13594f2a5482bfa610d5192baed9b138995d6409ae91e70e.png,0.119630486,-50.157345,-50.157345,TRAIN
2452,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7ba561c4bb746efe8db21f52827000435c168d48b6a956734030c6f17f8d98c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7ba561c4bb746efe8db21f52827000435c168d48b6a956734030c6f17f8d98c.png,-42.66794,-22.929075,-22.929075,TRAIN
2453,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7c435097170c6ff9e4138507782dbafce494c917d9790f061663e07064f46eb.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7c435097170c6ff9e4138507782dbafce494c917d9790f061663e07064f46eb.png,-42.90709,-22.445398,-22.445398,TRAIN
2454,https://storage.googleapis.com/multiclass_classification/wheat/detections/d7f10c668d2a40eefbdc5505f8aa81ff7e253eef6b52b09d0e743a2acf226932.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d7f10c668d2a40eefbdc5505f8aa81ff7e253eef6b52b09d0e743a2acf226932.png,5.547682,-30.80985,-30.80985,TRAIN
2455,https://storage.googleapis.com/multiclass_classification/wheat/detections/d85152c67118426554b1fe29e642711b46056eae837e6bfa96eb1a00a7809ba1.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d85152c67118426554b1fe29e642711b46056eae837e6bfa96eb1a00a7809ba1.png,-21.779428,-1.8457807,-1.8457807,TRAIN
2456,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8520e5812e385e30bae36d0faf0c8540deda9fedf6d6c024e2625124d24fecc.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8520e5812e385e30bae36d0faf0c8540deda9fedf6d6c024e2625124d24fecc.png,-14.16387,-28.394897,-28.394897,TRAIN
2457,https://storage.googleapis.com/multiclass_classification/wheat/detections/d858b0ea23db266479532d071171e7724d76ad1be3da01caf9d2826dd919d245.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d858b0ea23db266479532d071171e7724d76ad1be3da01caf9d2826dd919d245.png,-30.957657,-27.961985,-27.961985,TRAIN
2458,https://storage.googleapis.com/multiclass_classification/wheat/detections/d85ee54e787fbe0bef1353ca8f57772f065d58564db228ebb8bd4b7a727db88a.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d85ee54e787fbe0bef1353ca8f57772f065d58564db228ebb8bd4b7a727db88a.png,-42.538235,-1.0315208,-1.0315208,TRAIN
2459,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8652d082c243f7f2b29b4bc78d7779433009ee12abb241833b8a23dec3d00cb.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8652d082c243f7f2b29b4bc78d7779433009ee12abb241833b8a23dec3d00cb.png,-13.704481,6.039436,6.039436,TRAIN
2460,https://storage.googleapis.com/multiclass_classification/wheat/detections/d86b004cdcdeac885e6126731ed4be2b8081caae8d79ba2f91e7c91a1eccdcc3.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d86b004cdcdeac885e6126731ed4be2b8081caae8d79ba2f91e7c91a1eccdcc3.png,-27.424269,-30.93217,-30.93217,TRAIN
2461,https://storage.googleapis.com/multiclass_classification/wheat/detections/d86d67a1210eba88ceb89ac378574e70944297dc2316f0c3f126b02c5a7dc961.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d86d67a1210eba88ceb89ac378574e70944297dc2316f0c3f126b02c5a7dc961.png,10.407072,-18.220764,-18.220764,TRAIN
2462,https://storage.googleapis.com/multiclass_classification/wheat/detections/d873c77ca836ffc4814b56a544c1845447e464a5ae03636b772b1048abeda580.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d873c77ca836ffc4814b56a544c1845447e464a5ae03636b772b1048abeda580.png,-48.099583,6.2435765,6.2435765,TRAIN
2463,https://storage.googleapis.com/multiclass_classification/wheat/detections/d882578f67ad88a5b6adeda4c411b6ce3054f48d9c95911f189ae7ca3686cb84.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d882578f67ad88a5b6adeda4c411b6ce3054f48d9c95911f189ae7ca3686cb84.png,3.5393696,-31.160112,-31.160112,TRAIN
2464,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8a2f8f2a63965914ed37ba39f6371482bb58179e1982a8f9170e33ed46c1be0.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8a2f8f2a63965914ed37ba39f6371482bb58179e1982a8f9170e33ed46c1be0.png,1.0441871,52.34984,52.34984,TRAIN
2465,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8a5f686792d12d02ae517674ab27f40e85641704a761772d2564591af9a6714.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8a5f686792d12d02ae517674ab27f40e85641704a761772d2564591af9a6714.png,0.48007828,-4.658952,-4.658952,TRAIN
2466,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8a73a94757c1f0c67e5ea4e070d65e7c79de4aed4db5591f2d22b0d6d64a9bd.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8a73a94757c1f0c67e5ea4e070d65e7c79de4aed4db5591f2d22b0d6d64a9bd.png,3.6540487,-6.789988,-6.789988,TRAIN
2467,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8ab4bcc0556d3f2abc305156825c1d9b6eaa2f223e2c06542348b90c495b76d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8ab4bcc0556d3f2abc305156825c1d9b6eaa2f223e2c06542348b90c495b76d.png,-24.831867,-24.854328,-24.854328,TRAIN
2468,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8e46ecb2c688d21588f3e978adc662a7045a400767bb6b698ba3334ea0e99db.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8e46ecb2c688d21588f3e978adc662a7045a400767bb6b698ba3334ea0e99db.png,16.02765,-20.96222,-20.96222,TRAIN
2469,https://storage.googleapis.com/multiclass_classification/wheat/detections/d8fd4580c56c1a5829d15bde077ab40246b9199004f78cbf6147d54211e76900.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d8fd4580c56c1a5829d15bde077ab40246b9199004f78cbf6147d54211e76900.png,-29.561712,-29.859089,-29.859089,TRAIN
2470,https://storage.googleapis.com/multiclass_classification/wheat/detections/d938c9b4c145cb5f5fa7aa7aa46aadf0a4ae8274ee9046285e35fb0d83a93777.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d938c9b4c145cb5f5fa7aa7aa46aadf0a4ae8274ee9046285e35fb0d83a93777.png,9.003165,-9.637923,-9.637923,TRAIN
2471,https://storage.googleapis.com/multiclass_classification/wheat/detections/d94a2df44c214333fcd3454874409edd58358e420ac219856417c94164ac3699.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d94a2df44c214333fcd3454874409edd58358e420ac219856417c94164ac3699.png,-18.614923,-38.690266,-38.690266,TRAIN
2472,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9674960c8a8f4518e64254e13568463f88755c9c036c00c422518996410fb79.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9674960c8a8f4518e64254e13568463f88755c9c036c00c422518996410fb79.png,-30.77169,-24.804922,-24.804922,TRAIN
2473,https://storage.googleapis.com/multiclass_classification/wheat/detections/d982a0185e64e5cfe720328abd1cbeb71339ee2ba9647317109da9b1ae672d3f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d982a0185e64e5cfe720328abd1cbeb71339ee2ba9647317109da9b1ae672d3f.png,8.787852,-11.131512,-11.131512,TRAIN
2474,https://storage.googleapis.com/multiclass_classification/wheat/detections/d98ccdfb35b3d6e5180c76d5c3908b052669d5cad4564cb91ac652683f452bca.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d98ccdfb35b3d6e5180c76d5c3908b052669d5cad4564cb91ac652683f452bca.png,9.6073265,-44.36108,-44.36108,TRAIN
2475,https://storage.googleapis.com/multiclass_classification/wheat/detections/d996f91ec47c7d269cc3f01b09210ffbf8391144c0f8e701abf4c3ea70c2523f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d996f91ec47c7d269cc3f01b09210ffbf8391144c0f8e701abf4c3ea70c2523f.png,-3.0218945,-24.59939,-24.59939,TRAIN
2476,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9983883ac0d69f9e27161e11158f7ac776922600011699b5ccc2d64dcf03a76.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9983883ac0d69f9e27161e11158f7ac776922600011699b5ccc2d64dcf03a76.png,5.0536113,-29.396038,-29.396038,TRAIN
2477,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9a91810b0f7994dd6c405a4771ff4cfeb71cffb8e7f0d0040efea122e9da6ff.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9a91810b0f7994dd6c405a4771ff4cfeb71cffb8e7f0d0040efea122e9da6ff.png,-46.29033,5.566885,5.566885,TRAIN
2478,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9b133876ac50aa967b71b40796437d6ca8f0f3450dc2b572a2f106195f8123b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9b133876ac50aa967b71b40796437d6ca8f0f3450dc2b572a2f106195f8123b.png,-28.078957,-24.678867,-24.678867,TRAIN
2479,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9ce2b033e5bb782fda6a96b15e02f1c79dea5e434ce7243bd5f5f76ed8ae735.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9ce2b033e5bb782fda6a96b15e02f1c79dea5e434ce7243bd5f5f76ed8ae735.png,-47.32496,-2.1806502,-2.1806502,TRAIN
2480,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9d043a632d31fda0aecb5ebc8d889058f68b304baa569d401e1650ab90da65c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9d043a632d31fda0aecb5ebc8d889058f68b304baa569d401e1650ab90da65c.png,12.577531,27.859829,27.859829,TRAIN
2481,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9d05eda562457f537674e4070ae4998e850ac7296eb58074e6b02f1cc681208.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9d05eda562457f537674e4070ae4998e850ac7296eb58074e6b02f1cc681208.png,8.5700035,-43.54426,-43.54426,TRAIN
2482,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9d3ec7fb7feeef6eb7ae4c8993e48e1c5873a62d010dbb6ee15d0e94ba6a4de.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9d3ec7fb7feeef6eb7ae4c8993e48e1c5873a62d010dbb6ee15d0e94ba6a4de.png,14.938387,-43.78559,-43.78559,TRAIN
2483,https://storage.googleapis.com/multiclass_classification/wheat/detections/d9ec3c43ffd7552d5e902250e36f78e69b8990edce9ee9b1d99b18540b4cc88f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/d9ec3c43ffd7552d5e902250e36f78e69b8990edce9ee9b1d99b18540b4cc88f.png,-37.52332,-32.39252,-32.39252,TRAIN
2484,https://storage.googleapis.com/multiclass_classification/wheat/detections/da157dd91843d3c88959786ac1811ab3408e79b14e80f227262ea845ef1fdc56.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da157dd91843d3c88959786ac1811ab3408e79b14e80f227262ea845ef1fdc56.png,22.742086,36.847027,36.847027,TRAIN
2485,https://storage.googleapis.com/multiclass_classification/wheat/detections/da1b1646385ebdfe1ab2668bb7eedbae353e71d021aaad3f344c1609729014fb.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da1b1646385ebdfe1ab2668bb7eedbae353e71d021aaad3f344c1609729014fb.png,-17.618174,7.844038,7.844038,TRAIN
2486,https://storage.googleapis.com/multiclass_classification/wheat/detections/da2aa4827c6129208a9d1895fc6f2f046e8582cc38ddfd71680916d52b5bdd91.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da2aa4827c6129208a9d1895fc6f2f046e8582cc38ddfd71680916d52b5bdd91.png,8.976853,-21.167679,-21.167679,TRAIN
2487,https://storage.googleapis.com/multiclass_classification/wheat/detections/da413c06de469063f57f40ab8d7395f2e6ed1bbd46258c3b895d923d7c2ba324.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da413c06de469063f57f40ab8d7395f2e6ed1bbd46258c3b895d923d7c2ba324.png,-24.517952,-24.457869,-24.457869,TRAIN
2488,https://storage.googleapis.com/multiclass_classification/wheat/detections/da44289a8b3e75debe9ea390b6893477137884f27d75e189e3ff09a3f67808f9.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da44289a8b3e75debe9ea390b6893477137884f27d75e189e3ff09a3f67808f9.png,-19.248974,-35.80381,-35.80381,TRAIN
2489,https://storage.googleapis.com/multiclass_classification/wheat/detections/da529c8ca26bcc0185e68daf14e7bcba4f7094cfe9fc5815d2c5545a38c9a04b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da529c8ca26bcc0185e68daf14e7bcba4f7094cfe9fc5815d2c5545a38c9a04b.png,-42.68281,-19.881487,-19.881487,TRAIN
2490,https://storage.googleapis.com/multiclass_classification/wheat/detections/da542d14f9f7bd62fe68c9fa538f98b66a5b92a0d231e4d45df3170a1a4aa36a.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da542d14f9f7bd62fe68c9fa538f98b66a5b92a0d231e4d45df3170a1a4aa36a.png,-24.182467,7.6513076,7.6513076,TRAIN
2491,https://storage.googleapis.com/multiclass_classification/wheat/detections/da615c12a90a7e7bd15bb412d6c2aa3805c32a6ecc45c3a07b1284b681b141cd.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da615c12a90a7e7bd15bb412d6c2aa3805c32a6ecc45c3a07b1284b681b141cd.png,-31.12579,-27.954851,-27.954851,TRAIN
2492,https://storage.googleapis.com/multiclass_classification/wheat/detections/da8d61da6046474cbfa9f327e507e825b06db33f77687cd6d752331c8cb7695d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da8d61da6046474cbfa9f327e507e825b06db33f77687cd6d752331c8cb7695d.png,15.219805,-35.210094,-35.210094,TRAIN
2493,https://storage.googleapis.com/multiclass_classification/wheat/detections/da99c9c268ffb286de504921d5a760f52c7e5652f0f6be465e5916d43b09aef7.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/da99c9c268ffb286de504921d5a760f52c7e5652f0f6be465e5916d43b09aef7.png,-9.872855,-0.69699764,-0.69699764,TRAIN
2494,https://storage.googleapis.com/multiclass_classification/wheat/detections/dad12d8e4ccb076ba7508644d3a008ddf882d1d71b92a62251ad2c5934dad249.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/dad12d8e4ccb076ba7508644d3a008ddf882d1d71b92a62251ad2c5934dad249.png,5.451296,36.319942,36.319942,TRAIN
